Period,Elområde,aFRR Upp Pris (EUR/MW),aFRR Upp Volym (MW),aFRR Ned Pris (EUR/MW),aFRR Ned Volym (MW),Publiceringstidpunkt
01/04/2022 17:00,,22.11,140,22.26,135,24/03/2022 13:01
01/04/2022 18:00,,22.11,140,22.26,135,24/03/2022 13:01
01/04/2022 19:00,,22.11,140,22.68,140,24/03/2022 13:01
01/04/2022 20:00,,22.76,140,23.96,140,24/03/2022 13:01
01/04/2022 21:00,,22.9,140,24.26,165,24/03/2022 13:01
01/04/2022 22:00,,23.65,140,24.41,155,24/03/2022 13:01
01/04/2022 23:00,,23.65,140,24.41,155,24/03/2022 13:01
02/04/2022 00:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 01:00,,0,0,0,0,31/03/2022 12:00
02/04/2022 02:00,,0,0,0,0,31/03/2022 12:00
02/04/2022 03:00,,0,0,0,0,31/03/2022 12:00
02/04/2022 04:00,,0,0,0,0,31/03/2022 12:00
02/04/2022 05:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 06:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 07:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 08:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 09:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 10:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 11:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 12:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 13:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 14:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 15:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 16:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 17:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 18:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 19:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 20:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 21:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 22:00,,26.71,105,25.46,110,31/03/2022 12:00
02/04/2022 23:00,,26.71,105,25.46,110,31/03/2022 12:00
03/04/2022 00:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 01:00,,0,0,0,0,31/03/2022 12:00
03/04/2022 02:00,,0,0,0,0,31/03/2022 12:00
03/04/2022 03:00,,0,0,0,0,31/03/2022 12:00
03/04/2022 04:00,,0,0,0,0,31/03/2022 12:00
03/04/2022 05:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 06:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 07:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 08:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 09:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 10:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 11:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 12:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 13:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 14:00,,26.9,105,25.41,110,31/03/2022 12:00
03/04/2022 15:00,,26.9,105,25.41,110,31/03/2022 12:00
03/04/2022 16:00,,26.9,105,25.41,110,31/03/2022 12:00
03/04/2022 17:00,,26.9,105,25.41,110,31/03/2022 12:00
03/04/2022 18:00,,26.9,105,25.41,110,31/03/2022 12:00
03/04/2022 19:00,,26.9,105,25.41,110,31/03/2022 12:00
03/04/2022 20:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 21:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 22:00,,26.66,105,25.41,110,31/03/2022 12:00
03/04/2022 23:00,,26.66,105,25.41,110,31/03/2022 12:00
04/04/2022 00:00,,26.66,105,25.41,110,31/03/2022 12:00
04/04/2022 01:00,,0,0,0,0,31/03/2022 12:00
04/04/2022 02:00,,0,0,0,0,31/03/2022 12:00
04/04/2022 03:00,,0,0,0,0,31/03/2022 12:00
04/04/2022 04:00,,0,0,0,0,31/03/2022 12:00
04/04/2022 05:00,,31.75,140,27.67,140,31/03/2022 12:00
04/04/2022 06:00,,31.75,140,27.67,140,31/03/2022 12:00
04/04/2022 07:00,,33.02,140,27.67,140,31/03/2022 12:00
04/04/2022 08:00,,33.02,140,27.67,140,31/03/2022 12:00
04/04/2022 09:00,,26.66,105,25.41,110,31/03/2022 12:00
04/04/2022 10:00,,26.66,105,25.41,110,31/03/2022 12:00
04/04/2022 11:00,,26.76,105,25.41,110,31/03/2022 12:00
04/04/2022 12:00,,26.76,105,25.41,110,31/03/2022 12:00
04/04/2022 13:00,,26.76,105,25.41,110,31/03/2022 12:00
04/04/2022 14:00,,26.9,105,25.41,110,31/03/2022 12:00
04/04/2022 15:00,,26.9,105,25.41,110,31/03/2022 12:00
04/04/2022 16:00,,26.9,105,25.41,110,31/03/2022 12:00
04/04/2022 17:00,,26.9,105,25.41,110,31/03/2022 12:00
04/04/2022 18:00,,26.9,105,25.41,110,31/03/2022 12:00
04/04/2022 19:00,,26.9,105,25.41,110,31/03/2022 12:00
04/04/2022 20:00,,26.66,105,25.41,110,31/03/2022 12:00
04/04/2022 21:00,,26.66,105,27.67,140,31/03/2022 12:00
04/04/2022 22:00,,26.66,105,27.67,140,31/03/2022 12:00
04/04/2022 23:00,,26.66,105,27.67,140,31/03/2022 12:00
05/04/2022 00:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 01:00,,0,0,0,0,31/03/2022 12:01
05/04/2022 02:00,,0,0,0,0,31/03/2022 12:01
05/04/2022 03:00,,0,0,0,0,31/03/2022 12:01
05/04/2022 04:00,,0,0,0,0,31/03/2022 12:01
05/04/2022 05:00,,31.75,140,27.67,140,31/03/2022 12:01
05/04/2022 06:00,,31.75,140,27.67,140,31/03/2022 12:01
05/04/2022 07:00,,33.02,140,27.67,140,31/03/2022 12:01
05/04/2022 08:00,,33.02,140,27.67,140,31/03/2022 12:01
05/04/2022 09:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 10:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 11:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 12:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 13:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 14:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 15:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 16:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 17:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 18:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 19:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 20:00,,26.66,105,25.41,110,31/03/2022 12:01
05/04/2022 21:00,,26.66,105,27.67,140,31/03/2022 12:01
05/04/2022 22:00,,26.66,105,27.67,140,31/03/2022 12:01
05/04/2022 23:00,,26.66,105,27.67,140,31/03/2022 12:01
06/04/2022 00:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 01:00,,0,0,0,0,31/03/2022 12:01
06/04/2022 02:00,,0,0,0,0,31/03/2022 12:01
06/04/2022 03:00,,0,0,0,0,31/03/2022 12:01
06/04/2022 04:00,,0,0,0,0,31/03/2022 12:01
06/04/2022 05:00,,31.75,140,27.67,140,31/03/2022 12:01
06/04/2022 06:00,,31.75,140,27.67,140,31/03/2022 12:01
06/04/2022 07:00,,33.02,140,27.67,140,31/03/2022 12:01
06/04/2022 08:00,,33.02,140,27.67,140,31/03/2022 12:01
06/04/2022 09:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 10:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 11:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 12:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 13:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 14:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 15:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 16:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 17:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 18:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 19:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 20:00,,26.66,105,25.41,110,31/03/2022 12:01
06/04/2022 21:00,,26.66,105,27.67,140,31/03/2022 12:01
06/04/2022 22:00,,26.66,105,27.67,140,31/03/2022 12:01
06/04/2022 23:00,,26.66,105,27.67,140,31/03/2022 12:01
07/04/2022 00:00,,27.34,130,25.41,110,31/03/2022 12:01
07/04/2022 01:00,,0,0,0,0,31/03/2022 12:01
07/04/2022 02:00,,0,0,0,0,31/03/2022 12:01
07/04/2022 03:00,,0,0,0,0,31/03/2022 12:01
07/04/2022 04:00,,0,0,0,0,31/03/2022 12:01
07/04/2022 05:00,,29.19,160,27.67,140,31/03/2022 12:01
07/04/2022 06:00,,29.19,160,27.67,140,31/03/2022 12:01
07/04/2022 07:00,,29.19,160,27.67,140,31/03/2022 12:01
07/04/2022 08:00,,28.82,160,27.67,140,31/03/2022 12:01
07/04/2022 09:00,,28.52,140,25.41,110,31/03/2022 12:01
07/04/2022 10:00,,28.52,140,25.41,110,31/03/2022 12:01
07/04/2022 11:00,,27.23,130,25.41,110,31/03/2022 12:01
07/04/2022 12:00,,27.23,130,25.41,110,31/03/2022 12:01
07/04/2022 13:00,,27.23,130,25.41,110,31/03/2022 12:01
07/04/2022 14:00,,27.23,130,25.41,110,31/03/2022 12:01
07/04/2022 15:00,,27.23,130,25.41,110,31/03/2022 12:01
07/04/2022 16:00,,27.23,130,25.41,110,31/03/2022 12:01
07/04/2022 17:00,,27.23,130,25.41,110,31/03/2022 12:01
07/04/2022 18:00,,27.23,130,25.41,110,31/03/2022 12:01
07/04/2022 19:00,,27.23,130,25.41,110,31/03/2022 12:01
07/04/2022 20:00,,27.23,130,25.41,110,31/03/2022 12:01
07/04/2022 21:00,,27.45,130,27.67,140,31/03/2022 12:01
07/04/2022 22:00,,27.45,130,27.67,140,31/03/2022 12:01
07/04/2022 23:00,,27.45,130,27.67,140,31/03/2022 12:01
08/04/2022 00:00,,27.34,130,25.41,110,31/03/2022 12:01
08/04/2022 01:00,,0,0,0,0,31/03/2022 12:01
08/04/2022 02:00,,0,0,0,0,31/03/2022 12:01
08/04/2022 03:00,,0,0,0,0,31/03/2022 12:01
08/04/2022 04:00,,0,0,0,0,31/03/2022 12:01
08/04/2022 05:00,,29.19,160,27.67,140,31/03/2022 12:01
08/04/2022 06:00,,29.19,160,27.67,140,31/03/2022 12:01
08/04/2022 07:00,,29.19,160,27.67,140,31/03/2022 12:01
08/04/2022 08:00,,28.82,160,27.67,140,31/03/2022 12:01
08/04/2022 09:00,,28.52,140,25.41,110,31/03/2022 12:01
08/04/2022 10:00,,28.52,140,25.41,110,31/03/2022 12:01
08/04/2022 11:00,,27.23,130,25.41,110,31/03/2022 12:01
08/04/2022 12:00,,27.23,130,25.41,110,31/03/2022 12:01
08/04/2022 13:00,,27.23,130,25.41,110,31/03/2022 12:01
08/04/2022 14:00,,27.23,130,25.41,110,31/03/2022 12:01
08/04/2022 15:00,,27.23,130,25.41,110,31/03/2022 12:01
08/04/2022 16:00,,27.23,130,25.41,110,31/03/2022 12:01
08/04/2022 17:00,,27.23,130,25.41,110,31/03/2022 12:01
08/04/2022 18:00,,27.23,130,25.41,110,31/03/2022 12:01
08/04/2022 19:00,,27.23,130,25.41,110,31/03/2022 12:01
08/04/2022 20:00,,27.23,130,25.41,110,31/03/2022 12:01
08/04/2022 21:00,,27.45,130,27.67,140,31/03/2022 12:01
08/04/2022 22:00,,27.45,130,27.67,140,31/03/2022 12:01
08/04/2022 23:00,,27.45,130,27.67,140,31/03/2022 12:01
09/04/2022 00:00,,27.56,140,27.14,130,07/04/2022 12:00
09/04/2022 01:00,,0,0,0,0,07/04/2022 12:00
09/04/2022 02:00,,0,0,0,0,07/04/2022 12:00
09/04/2022 03:00,,0,0,0,0,07/04/2022 12:00
09/04/2022 04:00,,0,0,0,0,07/04/2022 12:00
09/04/2022 05:00,,27.54,140,25.93,105,07/04/2022 12:00
09/04/2022 06:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 07:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 08:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 09:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 10:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 11:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 12:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 13:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 14:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 15:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 16:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 17:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 18:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 19:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 20:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 21:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 22:00,,27.61,140,25.93,105,07/04/2022 12:00
09/04/2022 23:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 00:00,,27.56,140,27.14,130,07/04/2022 12:00
10/04/2022 01:00,,0,0,0,0,07/04/2022 12:00
10/04/2022 02:00,,0,0,0,0,07/04/2022 12:00
10/04/2022 03:00,,0,0,0,0,07/04/2022 12:00
10/04/2022 04:00,,0,0,0,0,07/04/2022 12:00
10/04/2022 05:00,,27.54,140,25.93,105,07/04/2022 12:00
10/04/2022 06:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 07:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 08:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 09:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 10:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 11:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 12:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 13:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 14:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 15:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 16:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 17:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 18:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 19:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 20:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 21:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 22:00,,27.61,140,25.93,105,07/04/2022 12:00
10/04/2022 23:00,,27.61,140,25.93,105,07/04/2022 12:00
11/04/2022 00:00,,29.8,140,27.12,120,07/04/2022 12:00
11/04/2022 01:00,,0,0,0,0,07/04/2022 12:00
11/04/2022 02:00,,0,0,0,0,07/04/2022 12:00
11/04/2022 03:00,,0,0,0,0,07/04/2022 12:00
11/04/2022 04:00,,0,0,0,0,07/04/2022 12:00
11/04/2022 05:00,,30.18,175,27.86,145,07/04/2022 12:00
11/04/2022 06:00,,30.18,175,27.86,145,07/04/2022 12:00
11/04/2022 07:00,,30.18,175,27.86,145,07/04/2022 12:00
11/04/2022 08:00,,30.18,175,27.86,145,07/04/2022 12:00
11/04/2022 09:00,,29.15,135,26.41,115,07/04/2022 12:00
11/04/2022 10:00,,29.15,135,26.41,115,07/04/2022 12:00
11/04/2022 11:00,,29.15,135,26.41,115,07/04/2022 12:00
11/04/2022 12:00,,29.15,135,26.41,115,07/04/2022 12:00
11/04/2022 13:00,,29.15,135,26.41,115,07/04/2022 12:00
11/04/2022 14:00,,29.15,135,26.41,115,07/04/2022 12:00
11/04/2022 15:00,,29.15,135,26.41,115,07/04/2022 12:00
11/04/2022 16:00,,29.15,135,26.41,115,07/04/2022 12:00
11/04/2022 17:00,,29.15,135,26.41,115,07/04/2022 12:00
11/04/2022 18:00,,29.15,135,26.41,115,07/04/2022 12:00
11/04/2022 19:00,,29.34,135,26.41,115,07/04/2022 12:00
11/04/2022 20:00,,29.34,135,26.41,115,07/04/2022 12:00
11/04/2022 21:00,,29.34,135,27.86,145,07/04/2022 12:00
11/04/2022 22:00,,29.34,135,27.86,145,07/04/2022 12:00
11/04/2022 23:00,,29.34,135,27.86,145,07/04/2022 12:00
12/04/2022 00:00,,29.8,140,27.12,120,07/04/2022 12:01
12/04/2022 01:00,,0,0,0,0,07/04/2022 12:01
12/04/2022 02:00,,0,0,0,0,07/04/2022 12:01
12/04/2022 03:00,,0,0,0,0,07/04/2022 12:01
12/04/2022 04:00,,0,0,0,0,07/04/2022 12:01
12/04/2022 05:00,,30.18,175,27.86,145,07/04/2022 12:01
12/04/2022 06:00,,30.18,175,27.86,145,07/04/2022 12:01
12/04/2022 07:00,,30.18,175,27.86,145,07/04/2022 12:01
12/04/2022 08:00,,30.18,175,27.86,145,07/04/2022 12:01
12/04/2022 09:00,,29.15,135,26.41,115,07/04/2022 12:01
12/04/2022 10:00,,29.15,135,26.41,115,07/04/2022 12:01
12/04/2022 11:00,,29.15,135,26.41,115,07/04/2022 12:01
12/04/2022 12:00,,29.15,135,26.41,115,07/04/2022 12:01
12/04/2022 13:00,,29.15,135,26.41,115,07/04/2022 12:01
12/04/2022 14:00,,29.15,135,26.41,115,07/04/2022 12:01
12/04/2022 15:00,,29.15,135,26.41,115,07/04/2022 12:01
12/04/2022 16:00,,29.15,135,26.41,115,07/04/2022 12:01
12/04/2022 17:00,,29.15,135,26.41,115,07/04/2022 12:01
12/04/2022 18:00,,29.15,135,26.41,115,07/04/2022 12:01
12/04/2022 19:00,,29.34,135,26.41,115,07/04/2022 12:01
12/04/2022 20:00,,29.34,135,26.41,115,07/04/2022 12:01
12/04/2022 21:00,,29.34,135,27.86,145,07/04/2022 12:01
12/04/2022 22:00,,29.34,135,27.86,145,07/04/2022 12:01
12/04/2022 23:00,,29.34,135,27.86,145,07/04/2022 12:01
13/04/2022 00:00,,29.8,140,27.12,120,07/04/2022 12:01
13/04/2022 01:00,,0,0,0,0,07/04/2022 12:01
13/04/2022 02:00,,0,0,0,0,07/04/2022 12:01
13/04/2022 03:00,,0,0,0,0,07/04/2022 12:01
13/04/2022 04:00,,0,0,0,0,07/04/2022 12:01
13/04/2022 05:00,,30.18,175,27.86,145,07/04/2022 12:01
13/04/2022 06:00,,30.18,175,27.86,145,07/04/2022 12:01
13/04/2022 07:00,,30.18,175,27.86,145,07/04/2022 12:01
13/04/2022 08:00,,30.18,175,27.86,145,07/04/2022 12:01
13/04/2022 09:00,,29.15,135,26.41,115,07/04/2022 12:01
13/04/2022 10:00,,29.15,135,26.41,115,07/04/2022 12:01
13/04/2022 11:00,,29.15,135,26.41,115,07/04/2022 12:01
13/04/2022 12:00,,29.15,135,26.41,115,07/04/2022 12:01
13/04/2022 13:00,,29.15,135,26.41,115,07/04/2022 12:01
13/04/2022 14:00,,29.15,135,26.41,115,07/04/2022 12:01
13/04/2022 15:00,,29.15,135,26.41,115,07/04/2022 12:01
13/04/2022 16:00,,29.15,135,26.41,115,07/04/2022 12:01
13/04/2022 17:00,,29.15,135,26.41,115,07/04/2022 12:01
13/04/2022 18:00,,29.15,135,26.41,115,07/04/2022 12:01
13/04/2022 19:00,,29.34,135,26.41,115,07/04/2022 12:01
13/04/2022 20:00,,29.34,135,26.41,115,07/04/2022 12:01
13/04/2022 21:00,,29.34,135,27.86,145,07/04/2022 12:01
13/04/2022 22:00,,29.34,135,27.86,145,07/04/2022 12:01
13/04/2022 23:00,,29.34,135,27.86,145,07/04/2022 12:01
14/04/2022 00:00,,28.09,140,27.12,120,07/04/2022 12:01
14/04/2022 01:00,,0,0,0,0,07/04/2022 12:01
14/04/2022 02:00,,0,0,0,0,07/04/2022 12:01
14/04/2022 03:00,,0,0,0,0,07/04/2022 12:01
14/04/2022 04:00,,0,0,0,0,07/04/2022 12:01
14/04/2022 05:00,,28.64,175,27.86,145,07/04/2022 12:01
14/04/2022 06:00,,28.64,175,27.86,145,07/04/2022 12:01
14/04/2022 07:00,,28.64,175,27.86,145,07/04/2022 12:01
14/04/2022 08:00,,28.64,175,27.86,145,07/04/2022 12:01
14/04/2022 09:00,,27.38,135,26.41,115,07/04/2022 12:01
14/04/2022 10:00,,27.38,135,26.41,115,07/04/2022 12:01
14/04/2022 11:00,,27.38,135,26.41,115,07/04/2022 12:01
14/04/2022 12:00,,27.38,135,26.41,115,07/04/2022 12:01
14/04/2022 13:00,,27.38,135,26.41,115,07/04/2022 12:01
14/04/2022 14:00,,27.38,135,26.41,115,07/04/2022 12:01
14/04/2022 15:00,,27.38,135,26.41,115,07/04/2022 12:01
14/04/2022 16:00,,27.38,135,26.41,115,07/04/2022 12:01
14/04/2022 17:00,,27.38,135,26.41,115,07/04/2022 12:01
14/04/2022 18:00,,27.38,135,26.41,115,07/04/2022 12:01
14/04/2022 19:00,,27.57,135,26.41,115,07/04/2022 12:01
14/04/2022 20:00,,27.57,135,26.41,115,07/04/2022 12:01
14/04/2022 21:00,,27.57,135,27.86,145,07/04/2022 12:01
14/04/2022 22:00,,27.57,135,27.86,145,07/04/2022 12:01
14/04/2022 23:00,,27.57,135,27.86,145,07/04/2022 12:01
15/04/2022 00:00,,28.09,140,27.12,120,07/04/2022 12:01
15/04/2022 01:00,,0,0,0,0,07/04/2022 12:01
15/04/2022 02:00,,0,0,0,0,07/04/2022 12:01
15/04/2022 03:00,,0,0,0,0,07/04/2022 12:01
15/04/2022 04:00,,0,0,0,0,07/04/2022 12:01
15/04/2022 05:00,,28.64,175,27.86,145,07/04/2022 12:01
15/04/2022 06:00,,28.64,175,27.86,145,07/04/2022 12:01
15/04/2022 07:00,,28.64,175,27.86,145,07/04/2022 12:01
15/04/2022 08:00,,28.64,175,27.86,145,07/04/2022 12:01
15/04/2022 09:00,,27.38,135,26.41,115,07/04/2022 12:01
15/04/2022 10:00,,27.38,135,26.41,115,07/04/2022 12:01
15/04/2022 11:00,,27.38,135,26.41,115,07/04/2022 12:01
15/04/2022 12:00,,27.38,135,26.41,115,07/04/2022 12:01
15/04/2022 13:00,,27.38,135,26.41,115,07/04/2022 12:01
15/04/2022 14:00,,27.38,135,26.41,115,07/04/2022 12:01
15/04/2022 15:00,,27.38,135,26.41,115,07/04/2022 12:01
15/04/2022 16:00,,27.38,135,26.41,115,07/04/2022 12:01
15/04/2022 17:00,,27.38,135,26.41,115,07/04/2022 12:01
15/04/2022 18:00,,27.38,135,26.41,115,07/04/2022 12:01
15/04/2022 19:00,,27.57,135,26.41,115,07/04/2022 12:01
15/04/2022 20:00,,27.57,135,26.41,115,07/04/2022 12:01
15/04/2022 21:00,,27.57,135,27.86,145,07/04/2022 12:01
15/04/2022 22:00,,27.57,135,27.86,145,07/04/2022 12:01
15/04/2022 23:00,,27.57,135,27.86,145,07/04/2022 12:01
16/04/2022 00:00,,30.39,125,26.86,105,14/04/2022 12:00
16/04/2022 01:00,,0,0,0,0,14/04/2022 12:00
16/04/2022 02:00,,0,0,0,0,14/04/2022 12:00
16/04/2022 03:00,,0,0,0,0,14/04/2022 12:00
16/04/2022 04:00,,0,0,0,0,14/04/2022 12:00
16/04/2022 05:00,,30.49,135,26.81,105,14/04/2022 12:00
16/04/2022 06:00,,30.49,135,26.81,105,14/04/2022 12:00
16/04/2022 07:00,,30.49,135,26.81,105,14/04/2022 12:00
16/04/2022 08:00,,30.49,135,26.76,105,14/04/2022 12:00
16/04/2022 09:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 10:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 11:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 12:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 13:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 14:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 15:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 16:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 17:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 18:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 19:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 20:00,,30.31,135,26.76,105,14/04/2022 12:00
16/04/2022 21:00,,30.49,135,26.76,105,14/04/2022 12:00
16/04/2022 22:00,,30.29,125,26.86,105,14/04/2022 12:00
16/04/2022 23:00,,30.29,125,26.86,105,14/04/2022 12:00
17/04/2022 00:00,,30.39,125,26.86,105,14/04/2022 12:00
17/04/2022 01:00,,0,0,0,0,14/04/2022 12:00
17/04/2022 02:00,,0,0,0,0,14/04/2022 12:00
17/04/2022 03:00,,0,0,0,0,14/04/2022 12:00
17/04/2022 04:00,,0,0,0,0,14/04/2022 12:00
17/04/2022 05:00,,29.88,115,26.81,105,14/04/2022 12:00
17/04/2022 06:00,,29.88,115,26.81,105,14/04/2022 12:00
17/04/2022 07:00,,30.49,135,26.81,105,14/04/2022 12:00
17/04/2022 08:00,,30.49,135,26.76,105,14/04/2022 12:00
17/04/2022 09:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 10:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 11:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 12:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 13:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 14:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 15:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 16:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 17:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 18:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 19:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 20:00,,30.31,135,26.76,105,14/04/2022 12:00
17/04/2022 21:00,,30.29,125,26.76,105,14/04/2022 12:00
17/04/2022 22:00,,30.29,125,26.86,105,14/04/2022 12:00
17/04/2022 23:00,,30.29,125,26.86,105,14/04/2022 12:00
18/04/2022 00:00,,30.39,125,26.86,105,14/04/2022 12:00
18/04/2022 01:00,,0,0,0,0,14/04/2022 12:00
18/04/2022 02:00,,0,0,0,0,14/04/2022 12:00
18/04/2022 03:00,,0,0,0,0,14/04/2022 12:00
18/04/2022 04:00,,0,0,0,0,14/04/2022 12:00
18/04/2022 05:00,,32.29,140,34.64,140,14/04/2022 12:00
18/04/2022 06:00,,32.29,140,34.84,145,14/04/2022 12:00
18/04/2022 07:00,,32.55,165,30.6,145,14/04/2022 12:00
18/04/2022 08:00,,30.91,150,29.73,140,14/04/2022 12:00
18/04/2022 09:00,,30.44,140,26.71,105,14/04/2022 12:00
18/04/2022 10:00,,30.44,140,26.71,105,14/04/2022 12:00
18/04/2022 11:00,,30.44,140,26.71,105,14/04/2022 12:00
18/04/2022 12:00,,30.44,140,26.71,105,14/04/2022 12:00
18/04/2022 13:00,,30.44,140,26.71,105,14/04/2022 12:00
